Date,Close,High,Low,Open,Volume,MA10,MA50,MA100,MA200,RSI,Norm_Volume,Bollinger_Upper,Bollinger_Lower
2020-10-29,196.974365234375,199.51447954120584,195.67543697276443,196.34896403076615,31432600.0,204.47732696533203,204.47925659179688,200.4871746826172,181.99927627563477,36.00801785088302,0.966059895184871,216.58652002258142,194.12890356140295
2020-10-30,194.80950927734372,196.56064158838936,192.06733371002053,195.80053785215156,36953700.0,202.82336883544923,204.24621978759765,200.5459118652344,182.18021827697754,23.9184518578501,1.1288277404169982,216.97497217642746,193.38252904427566
2020-11-02,194.67477416992188,197.51315693324798,192.5483838469714,196.5606086504203,30842200.0,201.67935180664062,204.04050872802733,200.70475708007814,182.3560478210449,20.64617098139668,0.9452618421459125,217.4463372604156,192.1366171463227
2020-11-03,198.61965942382807,200.2457201768542,195.43489649640725,196.1757674540073,27512000.0,200.8884536743164,203.90080200195314,200.88894165039062,182.55446548461913,30.536770053475863,0.842137587136232,217.4176812123861,192.21530828956705
2020-11-04,208.20286560058597,210.0598515229614,204.38306970928028,205.92253944757687,42311800.0,201.04144134521485,203.8992626953125,201.15744033813476,182.80461738586425,46.432527358449796,1.2800575338845344,217.74093246217453,192.52323990110673
2020-11-05,214.84176635742188,215.64036488321958,212.78273432419178,213.63906038751014,36080100.0,201.8496566772461,203.9404431152344,201.44788665771483,183.08309562683107,53.442084450889965,1.0938602895677851,219.00704186476136,192.48003851853943
2020-11-06,215.2555389404297,215.8713239073018,209.78081814919844,213.85077168522082,25231900.0,202.57032012939453,203.8854083251953,201.7360398864746,183.37166122436523,59.953925718847174,0.7802846714398474,220.03801843178803,192.2101352547354
2020-11-09,210.12713623046875,219.4889941153376,209.63643754685592,215.94823526890633,44395000.0,203.36987762451173,203.68296875,201.9529444885254,183.64775772094725,53.5537729084998,1.3576938379752426,219.64902667554767,192.30951366869058
2020-11-10,203.0263671875,208.30865665308457,201.78518118969018,206.38432726137017,44045100.0,203.15435485839845,203.40355560302734,202.11007186889648,183.8731726837158,46.83374082157789,1.3345282098231719,218.5355596710377,192.28281038511463
2020-11-11,208.35679626464844,209.79041246102312,204.17137339377663,204.35418705997827,29440800.0,204.48887786865234,203.1972671508789,202.26847946166993,184.11292594909668,51.27104659010573,0.8900268131430412,217.98282142620695,192.4208559419571
2020-11-12,207.28875732421875,210.81989987528576,206.34584006538765,208.99179288836274,21593900.0,205.52031707763672,202.88533355712892,202.40334442138672,184.32471557617188,49.39293327883784,0.6577727323458756,217.49447539282036,192.5031686501484
2020-11-13,208.3182678222656,209.19384119722386,206.0571896522407,208.1739489940715,18621100.0,206.8711929321289,202.87013031005858,202.58757064819335,184.55382331848145,55.35920578667119,0.5813056890419299,217.08961419224786,192.60494757533027
2020-11-16,209.0110321044922,209.50174549395592,206.40357400864679,206.7403228422433,24953300.0,208.30481872558593,202.9274743652344,202.75472869873047,184.76658752441406,53.45847449312014,0.7962375079038857,217.3653623291684,192.6188082030582
2020-11-17,206.3458251953125,209.4439816796353,205.98019795168935,207.92377454149675,24154100.0,209.0774353027344,203.15454467773438,202.93372406005858,184.93862976074217,61.84148270013139,0.7851516265385222,217.35171133383207,192.6141776432187
2020-11-18,203.6254425048828,207.57099540862455,203.480731114143,206.1046720245794,28372800.0,208.61969299316405,203.1611376953125,203.06526275634766,185.0981201171875,56.84043979939042,0.9327791959677932,217.1867508131167,192.47438352526223
2020-11-19,204.9181060791016,205.50656371424813,202.5160384104072,203.9148415260164,24792700.0,207.62732696533203,203.3075045776367,203.16106369018556,185.24627113342285,60.586322029039394,0.82083856661636,217.06155056972833,192.41543307284982
2020-11-20,202.95980834960935,205.75738526463866,202.5835822855895,204.70588353698125,22843100.0,206.39775390625,203.44049072265625,203.22586029052735,185.38338943481446,58.35737052700401,0.7617268338085588,216.72920258368936,192.23887145195516
2020-11-23,202.6897125244141,204.79271612955355,200.80858207029695,203.50004337850964,25683500.0,205.65401153564454,203.5415197753906,203.27298233032226,185.49619987487793,54.434339326913474,0.8591314735582457,216.73706333218922,192.28682582796705
2020-11-24,206.3072662353516,206.68349230699746,201.48384751173435,202.18806252380884,33979700.0,205.9821014404297,203.65004974365235,203.31366256713866,185.64743034362792,47.62615596631102,1.1274762141230947,216.81667081691447,192.31978548191367
2020-11-25,206.3169403076172,207.68678967474642,204.95674720019755,207.51315363887042,21012900.0,205.77811584472656,203.83055114746094,203.3779557800293,185.79742042541503,37.19902354928927,0.6996944345640906,216.53943514010928,193.72755857326962
2020-11-27,207.62890625,208.63218572293246,206.48093008381176,207.26233638711614,14512200.0,205.8121307373047,204.07847229003906,203.41140747070312,185.95874343872072,38.84856806153179,0.4895896828088242,216.44566789852098,194.88677991642044
2020-11-30,206.50987243652344,207.17549190767758,203.39393309923483,206.53881177353418,33064800.0,205.63129119873048,204.35250579833985,203.41936737060547,186.10664390563966,44.00845172231644,1.1324203090133942,215.74286192573553,196.75962220512386
2020-12-01,208.5742950439453,209.64509467214577,205.81529873199955,206.93432077523863,30904500.0,205.58761749267578,204.62645477294922,203.45421035766603,186.25589347839355,61.029660248278,1.0649511113886243,214.75516922339395,199.13726699486776
2020-12-02,207.7639312744141,207.86040553586602,205.2847017300795,207.2912456650541,23724500.0,205.72942810058595,204.7902896118164,203.54429977416993,186.39841094970703,48.563098092760015,0.823087456576668,214.1594792544754,200.64738414884494
2020-12-03,206.67385864257807,208.73828134614044,206.10468402437849,207.03078693135419,25120900.0,206.03426971435547,205.06375427246093,203.611202545166,186.54916557312012,48.511285972883975,0.8749837862117805,214.07954246198398,200.57442024553558
2020-12-04,206.7896423339844,207.77362403803716,205.65130767245108,206.654587176166,24666000.0,206.22142333984374,205.2895016479492,203.68223846435546,186.72840103149414,46.127764446863424,0.8630691432941809,212.67646478163675,201.17228552353902
2020-12-07,206.72206115722656,207.92791576799925,205.4679841379469,206.7992376187046,24620000.0,206.59764862060547,205.42480102539062,203.79214385986327,186.94414993286134,44.01203580404221,0.8643735419401626,210.70678093447867,202.28862159237678
2020-12-08,208.3813323974609,209.28813748138452,205.3715237954218,206.41338401610594,23284100.0,207.16681060791015,205.5621124267578,203.92862487792968,187.18169151306154,55.62072385690714,0.8225086051466972,210.36743140171754,202.45339074183713
2020-12-09,204.3200225830078,207.62888080244758,203.7508626994159,207.5613605938396,32440600.0,206.96808624267578,205.66014739990234,203.9407942199707,187.3888761138916,51.78572829626142,1.1393454869231616,210.236668002349,202.71351968075646
2020-12-10,203.08526611328125,205.55485463164123,202.93091315090658,204.29112103200458,26733300.0,206.6449188232422,205.67441131591798,203.96797149658204,187.64726989746094,45.27379392565832,0.9436026799949653,210.15241002755135,202.2706246404174
2020-12-11,205.7284393310547,205.78633271742834,201.7250078879869,202.6318129157423,30979400.0,206.45487213134766,205.7005487060547,203.99278518676758,187.90054939270019,56.895698592091044,1.0905352590113646,210.04627958462353,202.22072328402882
2020-12-14,206.63525390625,208.5742776419708,205.36187902538944,205.57411062551716,28798400.0,206.4674102783203,205.86547912597655,204.11506881713868,188.10677108764648,59.52487426024049,1.016878651741731,209.83460274668317,202.2640987303676
2020-12-15,206.5677490234375,207.812184662047,204.74449721064735,207.57101370945622,27000600.0,206.26675567626953,205.9484292602539,204.2485791015625,188.35228248596192,50.758906065647,0.9495962019809543,209.45921535268639,202.39515781625892
2020-12-16,211.5358428955078,212.33653214174262,207.13688753009188,207.1658268638192,35023300.0,206.6439468383789,206.21675994873047,204.40729400634766,188.59372749328614,61.796717312815446,1.2261707829843698,210.51996828404907,201.85340665491577
2020-12-17,211.6708831787109,213.08896931150014,210.22385771422432,212.10498787407607,32515800.0,207.14364929199218,206.4123568725586,204.58492492675782,188.85633148193358,59.649844994845196,1.1329608620869158,211.38966676382248,201.7882522425252
2020-12-18,210.87022399902344,211.93138204529595,208.39099433805046,210.87022399902344,63354900.0,207.55170745849608,206.57750762939452,204.73496826171876,189.1374256134033,60.5706274460482,2.1426537888760127,211.9801804445228,201.79295035381702
2020-12-21,214.7289581298828,216.0891657865848,209.60648963539475,209.8669583764434,37181900.0,208.3523971557617,206.71919067382814,204.92513488769532,189.49021903991698,63.72634696875026,1.2484309790610075,213.32213465532038,201.6279111210468
2020-12-22,216.03128051757807,217.66159840413056,214.01509502043945,214.82542583461395,22612200.0,209.11739196777344,206.77935089111327,205.11767044067383,189.80022941589357,68.04222169386254,0.7684449628082997,214.69242275202654,201.59177982365705
2020-12-23,213.2144317626953,215.664722300724,213.00220013500297,215.23061750586513,18699600.0,210.0068328857422,206.755078125,205.1713673400879,190.13104476928712,63.273401545456245,0.6399393091847697,215.35129842556947,201.6236207028485
2020-12-24,214.88333129882807,215.71296001295323,213.38806836152142,213.60029998977953,10550600.0,211.18663940429684,206.80267028808595,205.27294860839845,190.5399349975586,65.45127338105186,0.36427260072462303,216.2615292960418,201.57002893149726
2020-12-28,217.01524353027344,218.04744739640344,215.14375486692805,216.52324544089436,17933500.0,212.3153198242187,206.91599334716796,205.39920806884766,190.86486770629884,68.2145784887961,0.6212353401657963,217.53953077966835,201.23066117589806
2020-12-29,216.23388671875,219.15687770978704,215.68402455920148,218.31760744104608,17403200.0,213.2751831054687,207.01368927001954,205.48492294311524,191.2979315185547,64.34129395326195,0.6065018706793817,218.45232269446456,201.29027068932453
2020-12-30,213.85110473632807,217.6616176473018,213.64852937482797,217.27573528269446,20272300.0,214.00351867675778,207.16841247558594,205.58395629882813,191.66571838378906,68.54375630491096,0.7101297571982068,218.8713408231543,201.39893352987303
2020-12-31,214.56495666503903,215.1244750031849,211.92171790619258,213.87038319147217,20942100.0,214.3064300537109,207.3291387939453,205.73072967529296,192.06660385131835,72.79707163051154,0.7345247060003669,219.35110432989433,201.5992725621955
2021-01-04,210.0019989013672,215.12446703936178,207.22370510995103,214.6710645186819,37130100.0,214.13954162597656,207.39571899414062,205.87861755371094,192.43361892700196,57.88544271009305,1.289275665145351,219.34046310922503,201.9427278087437
2021-01-05,210.20458984375,210.80270379708463,208.08228847102743,209.58719281314148,23823000.0,214.0729782104492,207.46461853027344,205.97276443481445,192.82729934692384,56.76175676175679,0.8263661838317361,219.32492491647884,202.29976075246645
2021-01-06,204.75411987304688,208.84438415106663,204.45507027458913,204.676943408944,35930700.0,213.07549438476562,207.39872283935546,206.01710998535157,193.20028411865235,47.14627472862022,1.2317838893211115,219.4676791295372,201.96021241099015
2021-01-07,210.5808258056641,211.59374676648795,206.1625868380979,206.48091954701593,27694500.0,212.53044891357422,207.56770812988282,206.11780303955078,193.54324882507325,48.53682667095576,0.9555988232965639,219.5092622836004,202.13857859774723
2021-01-08,211.86383056640625,212.78993339989754,209.3653033034142,210.95702552858702,22956200.0,212.3953887939453,207.70135284423827,206.21807998657226,193.89942459106445,50.285567944845795,0.7996886550333581,219.33489092425535,203.06733075543215
2021-01-11,209.80905151367188,211.17890052490347,209.0758825218125,210.7544373653858,23031300.0,211.8879608154297,207.99730255126954,206.28619537353515,194.20134407043457,48.48564954518314,0.8183629571345568,218.76389902933533,204.31070119039123
2021-01-12,207.3394927978516,209.4328697056975,205.78636593059068,208.85405350778225,23249300.0,210.9203857421875,208.20460510253906,206.34193084716796,194.52159317016603,39.019471620627655,0.8309414009629204,218.60372837909995,204.6319771873063
2021-01-13,208.6996917724609,209.1048572059806,206.3748002592561,206.46163298922275,20087100.0,210.1669662475586,208.48240875244142,206.36431427001952,194.79824783325196,39.1241815685364,0.7266840213300433,218.45336843870712,204.98878091432022
2021-01-14,205.4969482421875,209.78014669114557,205.22683795440696,208.2848838495633,29480800.0,209.33155059814453,208.69885223388673,206.36968048095704,195.07094924926758,38.6813239932487,1.0675682086235299,218.5868227898461,204.74824648505626
2021-01-15,205.13999938964844,206.9343118045268,204.54190015799108,205.97928428557796,31746500.0,208.38905487060546,208.82925903320313,206.36503051757813,195.36866691589356,35.138235065478625,1.1460995826654536,218.8585716760927,203.8369132482237
2021-01-19,208.796142578125,209.3170652998531,205.12070003287826,206.2011410675174,30480900.0,208.26846923828126,208.8411245727539,206.3701936340332,195.66958984375,38.02023260872367,1.1098903971899337,218.7983617009395,203.6096491633183
2021-01-20,216.41717529296875,217.81596395680273,209.61615108340143,210.01167500183746,37777300.0,208.8897277832031,208.87263275146483,206.4065379333496,196.01546173095704,50.222741598235864,1.3738735740860633,219.42165619166994,203.54104980198238
2021-01-21,217.02491760253903,218.30794883439074,214.56497094658008,216.76444885263814,30709400.0,210.11680755615234,208.90802032470702,206.39671432495118,196.3096216583252,54.03088056947319,1.112398409706476,219.79628663514126,203.3960153057767
2021-01-22,217.97032165527344,221.94482928529737,217.8256249599665,219.06041915961237,30172700.0,210.8557571411133,209.06488403320313,206.37392639160157,196.61702743530273,54.29967278606564,1.104335951611209,220.15568011596295,203.23052593872453
2021-01-25,221.42384338378903,221.66501430323464,216.30137540994957,221.02831954312117,33152100.0,211.81175842285157,209.4328335571289,206.41819458007814,196.93385192871094,64.83709251324859,1.2231365136803674,221.60897813163487,202.59816908516203
2021-01-26,224.125,225.90965628548417,221.95446134366796,223.67159741419584,49169600.0,213.24335327148438,209.74819763183595,206.47273239135743,197.26413444519042,66.98049571861782,1.7880669904002169,223.4399881383487,201.69132594856538
2021-01-27,224.67481994628903,231.9485430318154,222.01229832702393,229.5947125313513,69870600.0,214.9768859863281,210.09591888427735,206.49062622070312,197.5953953552246,77.59959037897985,2.454676527914987,224.96259410918302,200.93467761933263
2021-01-28,230.49191284179688,234.07089652048276,226.78753026799865,227.2891700081717,49111200.0,217.1561080932617,210.53939178466797,206.7047610473633,197.91654510498046,77.59362194610837,1.6891745713587794,227.96943924814522,199.3536350926751
2021-01-29,223.76809692382807,229.61407934235035,223.17963912183677,227.6557720891466,42503100.0,218.98322296142578,210.8345330810547,206.88100372314454,198.21278610229493,64.33559520361973,1.4444515661096973,229.16328436670796,199.15148919286236
2021-02-01,231.1864776611328,233.93583250847365,224.22145911978276,226.758582343544,33314200.0,221.5878707885742,211.3313461303711,207.24294540405273,198.5214237976074,72.7984245064622,1.1251649876318381,231.8195158746168,198.1574097845629
2021-02-02,231.0514373779297,233.75255526281515,230.26040422816016,232.77822981544182,25916300.0,223.8134002685547,211.87986602783204,207.52050186157226,198.82192047119142,76.61330485421459,0.8767606646334553,234.14357214309797,197.93829736373795
2021-02-03,234.41815185546875,236.43433736539887,230.81022932198388,231.10929364997725,27158100.0,225.61349792480468,212.46986694335936,207.88868576049805,199.15619270324706,77.62125683982475,0.9173032451230742,236.88480381347313,197.61842189453466
2021-02-04,233.46310424804688,234.64967583453253,231.88102351930485,234.09015750462424,25296100.0,227.25731658935547,213.07993286132813,208.2602117919922,199.52033958435058,81.55890982725838,0.8529980828525741,238.66789616661305,198.7062279788948
2021-02-05,233.6464080810547,234.68826832765416,231.92927213385542,233.67534741680137,18054800.0,228.8249252319336,213.69906677246092,208.62029327392577,199.85812355041503,82.29513411100885,0.6119660465070875,240.50218058572847,199.1785017873184
2021-02-08,233.90689086914065,235.074150067436,232.30551216876293,234.56286881199966,22211900.0,230.07322998046874,214.25105926513672,208.95055450439452,200.20726013183594,80.81938931217645,0.7589248557141094,242.15707909472133,199.727909308599
2021-02-09,235.16094970703125,236.11597714944006,232.85535625247002,233.32804184480403,23565000.0,231.17682495117188,214.827939453125,209.32924530029297,200.54768707275392,77.26638302103893,0.8037551549987159,243.65207154937633,200.76810667327993
2021-02-10,234.24452209472656,237.23503297528765,232.38267474839645,236.34752566570722,22186700.0,232.13379516601563,215.36025177001954,209.7193620300293,200.88592498779298,74.82622801946135,0.752802988044294,244.4377296010728,202.67295155127098
2021-02-11,235.8555450439453,236.49222515802117,233.59817378890858,236.1352968662007,15751100.0,232.67015838623047,215.94716522216797,210.1498355102539,201.25251007080078,75.30028992914946,0.5407945918549456,245.2528016338468,204.5734648456454
2021-02-12,236.337890625,236.6369402492876,234.1576958055235,235.3153134272428,16561100.0,233.92713775634766,216.50243713378907,210.56444595336913,201.58503845214844,73.03348385664569,0.5742609880280778,245.21158939357693,207.69877132419649
2021-02-16,235.0934295654297,237.43761875854926,234.34097740959032,236.37646073369578,26728500.0,234.31783294677734,217.04902709960936,210.9196583557129,201.90282569885255,67.737926793578,0.9248917386857385,244.15217407605738,211.75352965929417
2021-02-17,236.1183319091797,236.22469210962927,232.96622513355865,233.3336539630768,21653500.0,234.82452239990235,217.6379165649414,211.35083541870117,202.24794380187987,68.22615970424488,0.7510828239340597,243.15146418697827,215.48645848147873
2021-02-18,235.72190856933597,235.85727476251574,232.88888225714146,233.7977758772666,16925600.0,234.95489807128905,218.21656188964843,211.75303176879882,202.57064407348633,60.068361446165376,0.5902583381104494,242.97289297437882,217.5955030217149
2021-02-19,232.99526977539065,235.7896266830172,232.2314060034834,235.68326646492164,25262600.0,234.90811462402343,218.74202606201172,212.08341354370117,202.87052230834962,70.99446593110552,0.8806057107154502,242.16663418139012,219.99879703198877
2021-02-22,226.74905395507807,230.05586973053047,224.70888230589964,229.5627531271613,36446900.0,234.21837921142577,219.10938049316405,212.33574645996094,203.13065048217774,39.33469810782392,1.2589163555951934,240.99788713072576,222.04541731263362
2021-02-23,225.5500640869141,227.05843439973523,221.160304582875,222.70735938022432,30228700.0,233.38269653320313,219.5339813232422,212.59706436157228,203.37971076965331,37.420852179713926,1.0457307374202833,240.42627791397567,223.02964859969623
2021-02-24,226.78770446777344,227.41618718695392,221.42137560177235,222.39794491641797,26339700.0,232.54537200927734,220.00803009033203,212.841220703125,203.62979049682616,30.67062889867931,0.9114429961001976,240.14087506974022,223.58132189070898
2021-02-25,221.41172790527344,226.8263906391963,220.33846205428335,224.39946279317778,39542200.0,231.26209259033203,220.3216958618164,213.01112228393555,203.8431312561035,25.05809154052001,1.3602334985749647,240.67333930450553,222.7225484518421
2021-02-26,224.68951416015625,227.58055228301077,221.94349121300567,223.8676385494366,37819200.0,230.14548950195314,220.68278106689453,213.27413009643556,204.09310546875,33.567365796659345,1.2929388184272088,240.90717981432107,221.90846807386254
2021-03-01,229.0986328125,229.61109163953674,225.4340520450375,228.09304264916807,25324000.0,229.42156372070312,221.13339874267578,213.54091400146484,204.37833419799804,42.34402773229042,0.8667544693096905,240.5498115669353,222.7988899101155
2021-03-02,226.13023376464844,229.44672802322287,225.72413513674732,229.1663171050798,22812500.0,228.525244140625,221.4252865600586,213.82102325439453,204.6449878692627,36.3651694479091,0.7873757835963798,240.63704613879534,222.20603094860698
2021-03-03,220.02903747558597,225.84981335833936,219.73896284284643,224.47680916743502,34029500.0,226.91631469726562,221.59244964599608,214.00240325927734,204.8685489654541,31.442467278222153,1.1733056930676853,241.40331385555467,220.3375232416133
2021-03-04,219.22650146484372,224.79588713553701,216.83824346443632,219.23617996323304,44727800.0,225.26677398681642,221.7595751953125,214.1685414123535,205.0797216796875,27.82358349236111,1.5622400067955369,241.70420099361957,218.5174710644859
2021-03-05,223.9353485107422,225.55007913301998,218.96545419151897,221.92418304154947,41872800.0,224.36078186035155,221.94370300292968,214.3314468383789,205.320565032959,35.13566596747381,1.4577445621617375,241.42908632471924,217.83981015965574
2021-03-08,219.86468505859372,225.6467769747564,219.61329488965103,223.71296558772312,35267400.0,223.67234497070314,222.02037109375,214.39986099243163,205.5288648223877,32.906464957800125,1.2170624372486798,241.3477788509374,216.5429453311915
2021-03-09,226.04315185546875,227.59020645601265,224.00298079348195,225.17294286379163,33080500.0,223.7216537475586,222.27694549560547,214.51601181030273,205.7787592315674,39.86377928363157,1.1303738761014144,240.7898121579776,216.3145381227841
2021-03-10,224.72817993164065,229.1566089983526,224.3607511116063,229.1566089983526,29746800.0,223.5157012939453,222.47384246826172,214.63825637817382,206.02169479370116,39.14037618339205,1.0032979167608238,239.96777394772766,216.093299355495
2021-03-11,229.28233337402344,231.25481433839158,226.55565245589904,227.18414995839444,29907600.0,224.30276184082032,222.71918426513673,214.81758880615234,206.2967115020752,46.46015909652305,1.000638974813793,239.37721712406986,216.1876373070825
2021-03-12,227.94798278808597,228.01567325822828,225.5113766776943,226.26556182432373,22653700.0,224.62860870361328,222.95346618652343,214.98357772827148,206.56390464782714,51.26115162486056,0.7552866766652735,238.34449480004747,216.42960340551895
2021-03-15,227.0391082763672,227.40653713643047,224.13839139075358,227.18415297293328,26034900.0,224.42265625,223.21722625732423,215.19281936645507,206.82852127075196,51.57594224505797,0.8646950768221505,237.03715150198033,216.8070684687228
2021-03-16,229.84315490722656,232.11537439525682,228.13172772834727,228.46047211752122,28092200.0,224.7939483642578,223.52279022216797,215.42596450805664,207.09827926635742,53.12998238073861,0.9286135559821532,236.13394476498448,217.18524773989836
2021-03-17,229.19528198242188,230.65531878562442,225.51137424732443,228.3347366447057,29562100.0,225.7105728149414,223.90665588378906,215.65118743896485,207.36681365966797,58.82863819619226,0.9821163209559366,234.7855797526526,217.8413077595544
2021-03-18,223.08447265625,226.43963644067026,222.70738004305798,224.86357551060163,34833000.0,226.09636993408202,224.16425354003906,215.81443603515626,207.59481170654297,48.28939014680398,1.148822685140264,233.00655408053663,218.3565898403618
2021-03-19,222.72671508789065,224.77655027756867,221.75980946954306,223.37454008172645,46430700.0,225.9755065917969,224.52370544433595,215.96121414184572,207.8188613128662,42.56710237495314,1.5207919554561085,231.73491571791294,218.6013727342355
2021-03-22,228.18003845214844,229.05991126043418,222.5236352716156,222.64933771014526,30127000.0,226.80704193115236,224.8756896972656,216.22169891357422,208.08188766479492,52.260089275679874,0.9852103661384044,231.90936814669388,218.5700187551616
2021-03-23,229.7174224853516,233.07258592628708,229.22430596590922,229.63040452671018,31638400.0,227.17446899414062,225.23276153564453,216.4670571899414,208.3320603942871,61.87766197849165,1.0287940324327136,232.41243758386344,218.4836851578358
2021-03-24,227.66758728027344,230.12352088544264,227.53222109343432,229.97849095447495,25620100.0,227.4684097290039,225.58993225097657,216.79361740112304,208.56641693115233,60.041414857580186,0.8316951621240879,232.50302418274285,218.48108684020636
2021-03-25,224.65084838867188,229.09862014573517,223.9063416834218,227.51289551782554,34061900.0,227.00526123046876,225.93615936279298,217.07038223266602,208.7787784576416,50.886853253030914,1.0980296914392762,232.41323835368837,218.89478471760071
2021-03-26,228.65382385253903,228.87622275520403,223.8869864994922,223.8869864994922,25479900.0,227.07584533691406,226.33524200439453,217.40882537841796,208.97736862182617,60.912339437496534,0.8185318128713284,232.72393530824513,218.98051873228223
2021-03-29,227.45486450195312,228.96323478348515,224.20606129795812,228.7601781284446,25227500.0,227.11742095947267,226.77440032958984,217.73662628173827,209.2206916809082,52.00004323576463,0.812644284424952,232.51643690923066,219.023640300242
2021-03-30,224.17706298828125,226.1108741341666,223.45188380857425,225.801457268997,24792000.0,226.55081176757812,227.1551416015625,217.9922003173828,209.44057098388672,49.26034266953258,0.8022099473256886,232.45328304647978,218.89147708535614
2021-03-31,227.96731567382807,231.1871127848177,224.69917033669375,225.20196533174683,43623500.0,226.42801513671876,227.53856506347657,218.18984481811523,209.673642578125,48.198160715174204,1.3996479664060104,232.37178580828015,219.76680214338
2021-04-01,234.32958984375,234.80336416913414,230.17189260393687,230.5779912058987,30338000.0,227.55252685546876,227.8968133544922,218.38472305297853,209.91630485534668,57.68518215659558,0.9780553623566486,233.29185949666615,220.35703729288466
2021-04-05,240.82716369628903,241.68770901446322,234.6679655333186,234.72597750360785,36910600.0,229.3625717163086,228.3728582763672,218.6404393005371,210.18823959350587,64.6346385319722,1.1852080476726534,236.52035659243467,218.8177217156708
2021-04-06,239.65719604492188,241.14622401221698,238.70963279300682,239.41546967171243,22931900.0,230.51028747558593,228.80659576416016,218.93573989868165,210.44434219360352,60.79093925714555,0.7397887766726923,238.2323505151946,219.08497889154367
2021-04-07,241.62969970703125,242.6256112789347,239.00939383471342,239.60887057598896,22719800.0,231.7015151977539,229.210712890625,219.32177322387696,210.7159225463867,63.285157569505245,0.7379132512977904,240.53207067796657,218.34391351392796
2021-04-08,244.8688507080078,245.72939612824092,243.66021867094952,244.40474013684394,23625200.0,233.42164154052733,229.62558990478516,219.68689376831054,210.97768661499023,74.79639720755455,0.7802666246740908,243.26170875063858,217.62834251889265
2021-04-09,247.3827972412109,247.51816343154542,244.08564568986765,244.5014080052493,24326800.0,235.69483642578126,230.0797494506836,220.08783416748048,211.2455892944336,76.75200119202339,0.8283581042603161,246.21381546153245,216.48628219471757
2021-04-12,247.4407958984375,249.1425590611245,246.19347951180376,246.28051222175563,27148700.0,237.5735336303711,230.4187271118164,220.4790594482422,211.5333150482178,73.66921346325712,0.9384842673813362,248.7260020294572,215.92337693782795
2021-04-13,249.9354553222656,250.61230114340117,248.33038825274488,248.7461801467906,23837500.0,239.82159271240235,230.94207427978515,220.8883036804199,211.8215161895752,74.27447299103078,0.8347945521141183,251.4388027079339,215.5002109639411
2021-04-14,247.1313934326172,250.26415806660793,246.71563111541306,248.95885914085616,23070900.0,242.11702575683594,231.26097259521484,221.29615936279296,212.1149417114258,72.95321616380902,0.813786522668873,253.20916922215295,215.4586683022611
2021-04-15,250.9119873046875,251.32774960452076,249.2005751238479,249.39393852702798,25627500.0,244.41149291992187,231.65818359375,221.76902481079102,212.41714378356934,80.42108917415429,0.9041504235350699,255.5098282142876,215.32967984235302
2021-04-16,252.11094665527344,252.3623515436928,249.0748785362177,250.8829872149482,24878600.0,246.18962860107422,232.0120394897461,222.24095321655273,212.70100845336913,79.06079817070142,0.8791429202855905,257.3981462191051,216.34400923743786
